Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,y_axis
Ford,2015,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17,5657,32700,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,5657,30700,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,regular unleaded,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,16,5657,43100,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17,5657,35000,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,5657,35400,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,5657,41300,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]"
Ford,2016,regular unleaded,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,16,5657,52970,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]"
Ford,2016,regular unleaded,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,16,5657,43500,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]"
Ford,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,5657,31050,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,5657,33050,"[0, 1, 1, 0, 0, 0, 0, 1, 1, 0]"
Ford,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,5657,43300,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,5657,33400,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2017,regular unleaded,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,16,5657,53235,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2017,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,5657,33310,"[0, 1, 1, 0, 0, 0, 0, 1, 1, 0]"
Ford,2017,regular unleaded,280.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,19,5657,41525,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2017,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,5657,33625,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]"
Ford,2017,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,5657,31160,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2017,regular unleaded,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,16,5657,45205,"[0, 1, 1, 0, 0, 0, 0, 1, 1, 0]"
Ford,2017,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,5657,35775,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]"
Ford,2017,regular unleaded,280.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,18,5657,43675,"[0, 1, 1, 0, 0, 0, 0, 1, 1, 0]"
Mitsubishi,1993,regular unleaded,136.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,26,19,436,2000,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]"
Mitsubishi,1993,regular unleaded,136.0,4.0,MANUAL,four wheel drive,2.0,Compact,2dr Hatchback,22,17,436,2000,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
Mitsubishi,1993,regular unleaded,113.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,26,21,436,2000,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
Mitsubishi,1993,regular unleaded,136.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,26,19,436,2000,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
Mitsubishi,1993,regular unleaded,136.0,4.0,MANUAL,four wheel drive,4.0,Compact,4dr Hatchback,22,17,436,2000,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
Mitsubishi,1993,regular unleaded,136.0,4.0,MANUAL,four wheel drive,4.0,Compact,4dr Hatchback,22,17,436,2000,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
Mitsubishi,1993,regular unleaded,136.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,26,19,436,2000,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
Mitsubishi,1994,regular unleaded,136.0,4.0,MANUAL,four wheel drive,4.0,Compact,4dr Hatchback,22,18,436,2000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Mitsubishi,1994,regular unleaded,136.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,24,18,436,2000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Mitsubishi,1994,regular unleaded,113.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,27,21,436,2000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Mitsubishi,1994,regular unleaded,136.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,25,19,436,2000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Mitsubishi,1994,regular unleaded,136.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,25,19,436,2000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Mitsubishi,1995,regular unleaded,136.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,4dr Hatchback,21,17,436,2000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Mitsubishi,1995,regular unleaded,136.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,24,18,436,2000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Chevrolet,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,all wheel drive,3.0,Midsize,Cargo Van,17,13,1385,32760,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Chevrolet,2014,regular unleaded,195.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Van,19,14,1385,27710,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Chevrolet,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,all wheel drive,3.0,Midsize,Passenger Van,17,13,1385,34525,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Chevrolet,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,17,11,1385,34160,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
Chevrolet,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,17,13,1385,30970,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
Chevrolet,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,17,11,1385,36030,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
Chevrolet,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,17,11,1385,31865,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
Chevrolet,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,17,11,1385,32190,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Chevrolet,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,17,11,1385,34485,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
Chevrolet,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,17,11,1385,35915,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Chevrolet,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,17,11,1385,36700,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
Chevrolet,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,17,11,1385,36355,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
Chevrolet,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,17,11,1385,34015,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
Chevrolet,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,16,11,1385,37500,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
Chevrolet,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,16,11,1385,32990,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
Chevrolet,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,16,11,1385,35285,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
Chevrolet,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,16,11,1385,36715,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
Chevrolet,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,16,11,1385,34815,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
Chevrolet,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,16,11,1385,37155,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
Ford,1999,regular unleaded,360.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,15,12,5657,5691,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2000,regular unleaded,360.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,15,12,5657,5860,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,regular unleaded,325.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,18,5657,45090,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,25,18,5657,34205,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Ford,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,26,19,5657,35310,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,25,18,5657,36555,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15,5657,55305,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,21,15,5657,43785,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1]"
Ford,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,26,19,5657,39310,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]"
Ford,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,23,17,5657,30975,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,21,15,5657,39485,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,25,18,5657,31320,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
Ford,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,23,17,5657,33515,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
Ford,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15,5657,52545,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
Ford,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,21,15,5657,35360,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
Ford,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,26,19,5657,37665,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,26,19,5657,39610,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,17,5657,36055,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
Ford,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,25,18,5657,26030,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,22,15,5657,51585,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
Ford,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,21,15,5657,49120,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,25,18,5657,31625,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15,5657,46140,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,26,19,5657,33655,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,22,15,5657,49420,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,23,17,5657,37630,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,26,19,5657,41970,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,23,17,5657,34745,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,22,15,5657,51885,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,23,17,5657,30675,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,26,19,5657,41670,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Ford,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15,5657,52845,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Ford,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15,5657,41840,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Ford,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,25,18,5657,26330,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Ford,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,25,18,5657,30090,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,26,19,5657,31200,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,25,18,5657,32545,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Ford,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15,5657,55010,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2015,regular unleaded,325.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,23,18,5657,42735,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Ford,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,23,17,5657,35045,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Ford,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15,5657,37815,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,17,5657,40050,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,23,17,5657,31185,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Ford,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15,5657,53775,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Ford,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,25,18,5657,37140,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,25,18,5657,26540,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Ford,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,25,18,5657,30600,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Ford,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,22,15,5657,52815,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15,5657,53475,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15,5657,56235,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
Ford,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,21,15,5657,40070,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1]"
Ford,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,21,15,5657,50050,"[0, 1, 0, 0, 0, 1, 1, 0, 1, 0]"
Ford,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,25,18,5657,31905,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1]"
Ford,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,23,17,5657,35330,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Ford,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,25,18,5657,26840,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Ford,2016,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,26,19,5657,34165,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Ford,2016,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,26,19,5657,35895,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,21,15,5657,35870,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,25,18,5657,34790,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,regular unleaded,325.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,23,18,5657,43490,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,25,18,5657,32210,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,17,5657,36565,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,23,17,5657,31485,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,26,19,5657,40365,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,25,18,5657,33055,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,23,17,5657,38215,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,26,19,5657,40065,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,26,19,5657,42725,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,26,19,5657,31710,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,regular unleaded,325.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,18,5657,45845,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15,5657,38325,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,22,15,5657,50350,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15,5657,42425,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15,5657,55940,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,26,19,5657,42425,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,23,17,5657,34025,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,17,5657,40635,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,26,19,5657,38250,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,23,17,5657,35630,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Ford,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,22,15,5657,52515,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
